"서울","대형(135㎡ 초과)",434.9,420.8,440.1,444.9,438.6,433.7,423.1,431.9,435.4,442.2,452.0,475.2,465.1,473.3,465.5,477.2,489.3,501.1,479.9,508.7,486.6,503.7,554.1,540.3,539.9,535.6,501.4,530.5,512.9,552.6,536.8,527.3,522.7,543.7,557.8,566.8,555.3,555.1,551.2,574.1,537.6,540.7,528.8,567.2,562.7,604.4,622.0,612.7,610.5,582.3,587.2,562.3,592.8,594.3,631.0,629.7,604.2,651.0,641.4,629.1,628.1,591.9,601.9,596.6,620.2,616.3,628.6,640.8,645.4,619.7,695.2,713.4,680.3,668.9,633.5,651.9,676.1,714.3,708.5,726.2,734.1,762.3,776.2,819.7,785.8,765.1,777.0,774.2,848.9,864.2,835.1,796.5,792.0,835.6,892.9,833.9,813.6,808.1,830.9,835.2,879.4,839.7,867.3,886.4,848.0,884.5,846.3,858.6,810.9,789.0
"수도권","초소형(40㎡ 이하)",306.2,290.8,281.1,283.9,287.7,296.5,316.9,321.2,308.0,319.5,314.1,323.5,342.8,331.5,318.3,325.3,331.6,333.5,356.1,347.4,348.2,361.2,360.0,384.4,382.8,387.1,369.7,387.1,384.7,383.1,392.8,400.6,408.7,414.8,400.8,422.6,426.7,410.3,411.9,406.0,422.8,424.7,451.3,458.8,456.1,473.3,453.5,472.9,470.9,486.8,461.8,459.2,473.9,457.3,483.4,489.1,488.4,497.7,524.4,533.5,531.7,526.6,494.3,487.7,484.6,509.1,505.1,506.1,509.4,516.0,540.1,549.5,560.8,548.0,555.7,551.4,556.0,546.1,563.9,568.7,575.2,583.8,590.2,626.6,637.2,618.9,598.3,598.2,623.8,636.1,633.8,593.9,607.9,624.6,623.8,652.6,646.8,635.1,617.6,606.2,634.5,632.7,629.6,632.4,615.0,622.1,619.7,640.3,636.3,612.1
"수도권","소형(40㎡초과 60㎡이하)",298.8,297.6,292.2,291.8,293.7,300.1,305.7,308.6,308.1,313.9,318.0,331.5,329.9,328.7,322.4,322.6,333.2,339.2,345.9,351.4,361.5,368.0,377.1,388.8,386.8,377.5,367.8,374.1,380.0,385.0,394.8,397.1,400.6,409.7,410.4,424.1,420.5,409.8,397.8,404.9,413.2,427.8,427.5,427.5,427.7,424.2,434.5,438.9,437.5,426.3,422.6,413.8,416.9,423.5,430.5,445.5,439.9,441.4,445.9,454.2,440.2,420.0,417.6,410.0,416.9,422.0,432.7,435.0,436.4,445.5,468.4,483.9,463.8,453.2,442.0,444.8,462.7,470.6,485.1,484.3,497.4,513.0,528.1,535.9,522.3,508.4,510.2,507.5,534.1,531.8,536.1,528.5,537.4,545.4,560.4,574.9,560.6,545.2,540.0,536.4,552.1,555.1,551.2,545.3,549.2,537.1,523.4,539.8,522.8,513.7
"수도권","중소형(60㎡초과 85㎡이하)",306.5,301.1,294.8,295.6,296.4,300.8,301.3,306.1,309.8,319.2,328.2,345.6,338.1,336.4,329.8,328.5,336.6,343.2,354.6,353.7,355.9,366.4,379.1,397.0,386.4,381.3,367.8,371.2,380.3,388.7,388.3,392.9,403.7,417.1,417.6,437.9,421.9,407.8,398.2,405.0,413.4,413.7,422.4,423.1,427.3,429.4,431.3,444.6,427.7,426.1,412.8,402.3,410.6,419.1,426.6,431.5,435.1,438.2,445.8,454.6,430.0,416.8,401.8,396.4,402.5,411.3,417.6,417.5,423.9,442.2,465.9,472.2,450.7,443.0,428.7,434.0,452.8,471.2,486.6,485.1,497.3,525.6,534.4,552.2,533.3,517.9,513.4,515.4,551.8,539.0,540.0,542.8,553.7,569.5,580.1,584.0,554.5,537.7,525.6,535.0,540.7,539.1,538.9,526.8,527.6,525.4,515.4,513.3,490.7,483.8
"수도권","중대형(85㎡초과 135㎡이하)",295.3,297.0,287.3,288.7,289.2,290.2,290.8,293.4,291.4,302.7,315.6,329.5,325.0,326.8,321.9,325.5,325.1,333.4,339.0,337.4,343.3,350.2,361.2,378.5,374.1,367.1,357.2,355.3,368.6,370.6,374.9,381.6,384.3,390.6,403.4,413.6,404.2,389.0,383.7,390.6,402.2,402.4,402.2,410.8,412.8,422.2,438.7,459.8,435.4,435.9,426.8,406.8,421.7,416.8,420.0,427.6,419.2,432.6,442.4,456.6,431.7,421.2,411.4,415.2,421.3,416.0,416.8,422.1,428.3,440.1,460.1,470.3,456.6,442.6,429.1,442.5,470.3,479.7,494.3,490.1,501.8,526.3,541.8,556.4,543.6,529.6,531.2,540.0,577.0,562.9,560.2,553.7,559.3,584.0,592.7,597.1,570.0,546.1,541.9,550.4,563.7,566.5,566.0,563.9,562.9,563.1,548.8,540.0,516.9,491.1
"수도권","대형(135㎡ 초과)",343.6,327.0,327.8,339.6,334.6,326.8,305.5,315.4,326.9,325.1,351.0,370.8,357.8,359.4,352.7,349.3,366.2,378.0,368.9,373.4,381.2,379.5,422.0,406.6,405.2,401.9,381.0,389.4,382.0,403.2,394.3,411.3,397.2,410.3,435.4,449.9,445.6,427.2,408.7,434.7,414.3,410.8,412.9,440.8,424.0,458.8,475.3,492.7,471.3,465.3,457.2,435.1,454.3,444.2,482.9,486.2,444.7,473.1,490.8,491.2,480.9,452.3,438.3,430.3,458.3,452.9,456.6,468.6,479.4,457.6,502.4,528.3,497.8,485.6,449.0,461.6,493.9,498.7,508.4,522.0,522.4,570.6,566.6,609.9,576.7,541.6,575.2,589.5,633.2,595.4,580.0,573.9,590.0,621.7,651.3,607.0,583.9,564.9,603.6,602.3,624.3,597.4,614.4,633.3,596.8,623.3,619.3,611.1,564.9,571.8
"지방","초소형(40㎡ 이하)",139.2,129.5,128.6,134.0,130.6,135.6,139.7,138.8,136.1,137.8,143.1,146.2,148.7,148.4,137.5,148.2,144.0,146.0,144.1,152.7,143.8,146.0,154.7,161.8,156.4,149.1,146.1,152.8,141.9,153.0,149.1,154.6,156.7,157.5,157.9,167.6,162.8,167.3,152.6,167.7,164.8,166.2,193.7,179.6,174.4,160.1,178.1,180.0,182.4,177.8,173.7,168.1,174.7,167.5,173.2,177.3,179.6,168.5,185.2,197.8,192.8,181.0,177.7,180.9,174.8,192.0,189.6,196.7,190.7,190.6,205.7,215.6,215.9,190.8,205.1,194.1,194.1,196.3,196.6,197.0,205.6,192.4,203.2,228.1,222.0,221.6,219.4,232.3,229.6,226.8,247.0,239.9,237.3,234.7,248.5,249.9,247.4,248.8,246.0,244.6,250.5,251.2,249.9,240.8,232.1,235.8,256.0,234.9,241.6,232.9
"지방","소형(40㎡초과 60㎡이하)",165.8,163.0,162.8,163.5,165.1,165.1,169.8,170.1,172.2,172.3,174.1,178.4,178.4,177.8,177.9,177.3,180.7,184.6,184.0,187.9,189.0,193.1,195.1,198.0,197.8,191.9,190.3,193.4,192.1,196.5,198.0,197.7,203.6,205.2,206.5,211.6,212.7,205.2,203.3,199.1,202.2,202.8,205.6,205.8,208.7,207.3,207.5,206.4,205.8,202.5,201.0,197.9,200.4,201.1,203.7,208.6,211.0,208.2,206.6,208.9,211.4,203.7,203.7,202.6,200.9,209.2,207.4,213.0,207.5,213.2,219.7,218.4,219.7,215.9,215.8,220.0,224.4,231.3,240.6,244.1,242.4,244.1,258.4,252.9,247.4,243.1,246.2,250.9,257.3,258.5,263.5,266.8,266.5,271.6,269.2,270.5,274.9,271.5,273.3,277.6,274.3,281.4,278.6,277.3,279.4,270.6,264.9,258.3,254.0,253.4
"지방","중소형(60㎡초과 85㎡이하)",190.2,186.0,186.4,184.7,188.4,189.5,188.8,189.9,191.9,193.2,197.6,201.6,203.1,203.4,202.4,206.8,208.3,209.7,212.6,212.3,215.1,221.8,222.4,226.0,224.4,221.4,220.4,221.5,221.9,224.8,223.3,223.2,229.5,232.9,234.6,237.8,238.2,232.8,226.2,223.4,222.9,223.9,228.8,231.4,232.0,237.8,236.6,236.9,234.0,232.4,227.9,225.1,223.7,225.5,225.6,228.8,235.5,237.1,238.2,238.1,234.8,230.8,224.1,225.7,225.0,228.2,231.5,238.9,242.8,249.2,260.4,261.7,260.0,258.2,253.2,256.4,263.2,270.0,277.1,283.3,292.7,302.4,313.6,308.9,301.6,299.5,301.6,309.8,313.3,319.6,322.8,327.8,332.1,335.6,332.6,333.6,332.2,322.9,321.0,324.2,320.9,323.0,319.1,316.9,312.5,308.8,299.4,291.9,283.0,280.8
"지방","중대형(85㎡초과 135㎡이하)",190.5,186.9,184.4,188.0,184.6,190.7,188.4,190.1,195.5,197.3,198.0,209.7,201.1,205.1,203.1,206.8,205.3,212.0,211.2,215.7,217.8,227.5,234.6,230.8,230.5,229.4,226.3,224.6,218.6,225.2,232.5,229.6,240.0,242.2,239.0,249.1,241.9,242.3,231.8,230.7,227.2,234.1,234.5,241.9,242.3,249.4,254.0,250.8,251.2,248.7,245.2,237.4,235.5,234.4,237.5,234.4,246.4,247.3,252.2,249.1,241.4,238.4,233.3,236.1,229.8,234.6,233.5,243.6,249.3,249.3,269.2,271.4,268.7,268.5,259.3,267.8,272.8,275.6,290.6,298.1,301.5,319.6,326.3,318.9,315.9,312.1,308.2,311.4,321.5,325.6,330.5,336.6,341.7,354.8,350.6,349.3,343.3,334.1,331.1,332.1,331.1,333.3,331.3,325.1,334.0,319.9,325.3,320.7,298.1,299.8
"지방","대형(135㎡ 초과)",179.8,182.8,178.2,184.4,180.3,183.9,198.1,185.7,183.4,192.4,192.5,201.4,192.0,187.7,196.3,191.0,203.2,208.3,206.0,205.0,220.3,219.9,229.6,228.6,215.5,207.8,210.9,218.0,229.7,218.5,214.4,230.5,234.7,241.9,237.4,239.4,223.2,238.2,239.4,213.0,242.6,249.8,240.1,253.5,226.8,246.4,246.3,255.1,233.4,236.6,245.8,240.7,230.9,237.1,243.7,246.8,248.0,246.1,244.9,239.3,231.8,237.7,224.6,223.3,218.3,217.8,231.8,250.7,229.9,249.5,263.1,276.7,266.8,247.4,248.0,258.4,280.9,269.7,277.7,283.7,301.5,293.1,301.9,290.3,313.2,279.7,281.9,300.2,308.8,307.5,310.6,314.5,332.9,332.0,334.5,347.2,331.1,331.1,322.0,312.2,332.3,326.8,317.0,346.9,307.4,303.1,305.8,312.0,281.5,298.5
