"서울","대형(135㎡ 초과)",747.5,714.3,742.6,692.0,692.2,715.9,695.9,751.4,738.7,789.7,712.6,738.1,734.8,708.4,724.9,736.6,735.9,705.2,712.7,667.4,733.5,730.9,783.6,774.2,699.6,693.5,745.0,757.8,836.0,786.3,768.4,799.4,789.9,813.1,698.2,772.3,683.9,768.2,853.8,869.8,859.7,812.6,869.5,757.3,901.0,905.6,949.0,937.2,916.2,834.5,812.3,804.5,794.4,799.8,889.3,975.5,940.0,900.8,1031.5,930.6,1006.4,967.0,1019.6,1099.1,1174.2,1150.1,1174.4,1047.8,1083.8,1126.4,1098.4,991.5,867.9,976.8,959.6,1070.2,1205.4,1098.6,1087.2,1097.6,1205.8,1253.3,1142.1,1323.5,1263.9,1554.3,1321.3,1506.4,1447.0,1266.8,1518.4,1608.3,1454.4,1636.5,1542.6,1776.4,1717.5,1620.7,1488.2,1678.7,1543.8,1994.4,1866.5,1753.9,1970.9,1447.5,1531.8,1177.8,1440.5,1118.7,1470.3
"수도권","초소형(40㎡ 이하)",358.3,361.0,326.7,334.7,340.1,351.2,377.7,369.2,365.0,375.6,372.4,386.9,400.1,393.4,387.7,400.1,403.1,406.4,421.3,416.8,424.6,414.7,425.0,405.2,407.8,425.3,432.4,426.7,440.0,442.5,452.0,464.6,450.1,467.4,452.8,447.4,485.7,470.1,473.7,466.0,528.0,525.4,558.1,451.1,491.7,475.8,541.7,562.8,606.9,593.7,565.9,501.6,529.7,507.5,568.5,638.8,519.1,471.0,506.9,485.8,469.9,442.6,404.5,476.0,531.2,604.1,638.9,604.5,595.2,627.1,654.0,647.7,595.4,521.5,484.0,436.9,481.9,660.3,702.7,659.9,491.9,490.5,536.9,535.5,557.5,491.5,473.5,495.0,540.1,530.9,551.3,527.5,603.4,538.3,608.0,573.3,591.0,565.7,592.3,587.5,581.4,542.7,544.0,556.6,520.7,523.0,505.4,546.5,585.9,663.7,606.8
"수도권","소형(40㎡초과 60㎡이하)",363.0,353.3,342.3,341.3,341.7,347.1,358.5,360.9,365.1,360.5,363.6,375.1,381.4,387.7,381.5,383.7,385.8,389.6,404.2,396.7,404.3,408.4,407.2,388.7,396.6,400.2,400.5,417.9,425.2,436.5,433.2,428.7,439.5,443.0,425.5,417.7,417.9,428.4,431.8,452.1,482.6,470.0,493.8,430.1,455.8,461.0,475.5,516.6,548.8,525.4,475.5,435.2,445.2,460.0,502.0,562.6,475.4,419.9,403.2,391.9,371.0,362.1,373.7,392.2,439.0,530.1,581.9,528.6,533.7,581.4,587.3,550.1,501.9,480.1,428.3,403.6,446.7,566.8,577.6,509.6,479.2,475.6,524.1,537.7,504.8,461.3,443.7,461.7,542.4,593.7,699.2,697.9,638.3,600.4,584.1,566.7,550.0,541.9,601.3,584.0,565.9,506.5,503.1,495.9,500.5,474.1,534.5,567.3,620.0,650.5,615.3
"수도권","중소형(60㎡초과 85㎡이하)",355.3,353.3,341.1,334.0,333.2,341.4,347.6,355.2,359.0,353.4,356.6,368.6,366.6,372.9,374.2,374.3,376.6,377.9,382.7,376.6,391.2,396.4,400.5,385.9,376.3,382.4,380.8,410.7,413.8,426.3,422.7,419.4,429.5,431.0,412.0,401.5,406.0,407.4,417.5,446.2,492.4,459.1,484.6,413.7,438.3,448.6,480.1,517.0,542.1,504.8,459.7,425.0,431.8,447.3,484.3,541.6,459.2,401.7,384.5,371.9,364.7,360.1,360.4,387.3,435.0,505.5,542.0,499.6,508.7,555.3,565.0,513.3,478.8,446.1,399.6,377.6,425.9,536.9,579.6,520.4,494.2,497.7,576.7,618.2,585.0,534.3,495.0,518.1,589.1,652.4,717.8,711.7,706.6,704.6,664.9,649.2,664.4,624.0,647.5,656.5,631.2,589.7,589.9,588.3,553.8,553.1,588.7,577.2,593.4,623.7,609.5
"수도권","중대형(85㎡초과 135㎡이하)",359.8,356.7,349.3,349.9,345.4,358.4,358.2,363.7,368.6,363.3,365.7,372.1,369.1,370.5,375.9,374.5,380.6,379.6,384.7,373.0,389.3,399.7,404.6,387.4,378.0,376.0,385.7,412.7,413.8,422.9,415.2,414.9,421.4,419.1,404.4,397.0,406.4,405.0,422.3,446.1,480.0,453.9,486.9,411.8,436.1,441.9,483.2,532.0,552.1,476.1,443.5,415.4,419.3,427.3,471.5,511.7,431.9,403.7,387.7,382.1,381.8,350.8,368.2,391.3,442.4,520.9,539.3,489.4,504.0,533.9,517.0,478.5,444.6,432.9,396.9,379.8,437.2,529.8,566.8,511.5,500.1,502.0,568.7,602.6,611.9,576.3,561.0,597.0,632.9,659.7,700.9,684.5,692.4,696.9,676.4,667.4,672.4,694.8,683.3,705.7,711.8,684.5,625.3,610.0,557.4,589.2,564.2,594.5,579.1,612.1,602.8
"수도권","대형(135㎡ 초과)",389.7,385.7,373.9,356.3,354.0,389.1,410.2,385.1,374.8,350.1,380.4,369.9,380.1,368.7,392.4,391.5,405.6,388.0,385.6,377.7,377.7,393.2,406.1,384.0,393.4,386.5,402.8,454.4,444.8,477.4,435.7,419.6,442.5,429.5,377.9,421.5,382.2,467.2,460.8,505.2,524.3,424.8,514.5,420.3,455.4,489.5,551.7,602.4,618.6,474.4,446.9,396.8,363.4,389.8,475.4,573.4,401.2,369.9,364.7,368.8,358.0,354.8,363.7,411.6,489.4,630.1,664.8,534.3,590.6,631.5,496.3,458.8,379.5,386.3,377.7,373.8,417.1,483.3,500.5,468.3,452.4,454.2,495.2,595.0,555.6,565.7,579.7,601.1,620.4,576.8,631.8,630.0,680.6,645.2,669.5,678.1,676.1,593.8,922.4,770.8,660.1,721.2,657.6,594.5,500.5,540.4,498.3,487.6,560.7,546.5,542.2
"지방","초소형(40㎡ 이하)",156.6,159.5,153.9,151.7,163.0,163.8,166.4,156.0,161.9,160.3,159.0,161.7,164.3,166.0,170.7,173.8,174.7,166.0,178.6,174.6,176.2,179.2,183.9,184.2,173.8,178.8,176.4,173.6,169.6,179.7,191.6,181.0,182.2,176.0,185.0,184.2,193.7,185.9,176.0,171.4,173.7,180.6,175.4,179.5,178.8,180.0,165.0,170.9,178.3,179.0,178.3,164.1,165.3,164.8,159.4,163.3,168.2,168.5,168.1,161.1,157.8,163.8,168.8,153.5,168.1,156.6,160.4,160.6,160.7,166.0,176.2,175.6,179.2,164.8,160.4,154.5,159.3,180.6,164.2,155.4,168.2,180.9,200.0,187.6,176.4,180.8,172.5,176.4,180.5,177.9,183.3,181.2,179.5,176.2,178.1,180.2,180.3,170.0,176.0,176.9,175.0,175.3,171.1,181.3,163.9,171.2,164.3,166.3,168.9,167.6,178.1
"지방","소형(40㎡초과 60㎡이하)",201.7,206.5,207.3,202.0,202.2,200.3,205.2,213.3,212.7,212.0,209.8,208.3,212.6,211.5,215.3,215.2,217.0,215.7,217.5,212.4,215.2,217.1,213.4,206.2,205.0,208.2,210.1,212.7,210.1,216.7,221.3,221.0,222.0,230.1,225.0,219.7,221.1,220.2,217.6,219.9,223.3,228.7,229.2,225.0,221.8,217.5,221.9,221.7,217.6,223.9,220.1,211.6,213.5,211.8,206.8,210.8,217.3,216.7,208.6,205.8,202.7,200.1,198.9,202.2,201.0,205.0,206.8,211.0,210.7,218.2,239.7,228.3,225.3,222.6,208.4,203.1,217.5,247.5,227.7,222.0,225.3,250.0,263.7,226.7,213.8,216.7,216.9,222.6,233.4,228.3,231.5,238.5,240.3,238.8,233.8,228.6,229.7,227.9,228.9,239.6,230.0,226.2,220.2,217.2,216.7,213.5,217.4,223.4,235.5,244.0,242.6
"지방","중소형(60㎡초과 85㎡이하)",234.8,232.6,234.3,230.7,235.4,238.0,239.9,244.7,243.5,246.3,247.1,248.3,246.0,247.3,251.8,249.6,252.6,251.0,256.5,247.4,253.1,256.4,255.9,247.2,244.7,246.0,242.6,247.1,249.6,255.7,261.5,265.9,271.7,279.2,269.5,267.8,265.0,261.6,259.3,262.5,268.2,276.5,279.8,280.0,270.9,272.5,274.2,280.3,278.5,281.4,277.6,263.2,264.9,268.2,264.7,278.9,289.5,279.0,273.1,267.7,265.2,258.9,258.9,259.3,268.3,274.1,282.7,288.7,285.9,297.3,328.1,314.2,301.2,292.4,276.8,275.6,294.2,331.9,321.2,306.3,317.7,341.7,345.4,311.3,292.3,286.1,282.7,288.9,308.8,309.2,317.9,334.9,341.4,321.5,310.8,303.2,306.1,300.1,298.5,308.3,311.9,304.3,300.0,302.5,301.2,306.4,324.2,341.6,356.8,370.9,354.3
"지방","중대형(85㎡초과 135㎡이하)",249.7,248.8,250.2,251.5,250.6,255.1,255.1,263.0,260.3,263.7,267.2,268.9,263.3,265.6,266.7,268.4,272.7,270.8,278.0,268.9,277.4,280.5,281.3,269.3,261.6,273.5,266.9,273.0,272.1,283.1,284.3,290.8,300.7,302.4,297.5,284.6,284.3,280.4,286.1,285.4,289.7,303.4,323.0,300.2,292.9,292.1,296.2,298.4,294.7,301.5,298.1,285.2,289.7,286.1,287.4,305.5,309.3,298.8,292.9,290.5,275.4,274.2,265.6,280.3,278.8,294.2,293.5,301.7,303.1,328.6,368.5,340.6,306.9,305.7,279.9,279.9,300.8,359.0,346.8,344.1,344.2,381.7,345.6,318.3,289.2,291.8,282.2,294.7,322.3,317.7,336.3,344.8,349.7,337.2,324.0,312.0,315.8,310.9,320.4,320.9,320.2,318.5,327.5,338.0,338.6,338.8,361.8,358.2,377.1,391.1,390.6
"지방","대형(135㎡ 초과)",240.6,245.9,246.7,253.7,249.1,247.1,249.1,253.4,259.0,266.0,264.5,259.4,266.9,265.5,258.7,271.7,278.7,278.9,271.1,267.8,283.7,282.0,262.8,271.9,261.9,260.3,269.1,259.0,257.3,293.6,282.1,289.7,323.9,299.6,307.9,289.2,288.5,273.1,282.6,281.2,300.5,310.8,304.8,289.8,296.3,284.7,290.5,313.4,297.8,326.5,285.5,306.5,295.9,285.3,286.0,299.1,302.6,296.6,286.1,268.8,277.6,261.1,267.0,277.7,295.8,284.9,290.1,311.2,290.4,300.0,370.3,321.6,295.2,289.6,268.9,286.5,292.1,344.0,332.7,336.8,359.7,395.7,333.1,281.4,277.7,275.4,270.3,289.0,317.7,312.7,323.3,333.8,321.1,328.5,300.3,288.9,309.3,263.7,298.9,318.8,288.9,317.5,277.2,305.7,331.9,336.2,304.3,309.8,351.9,338.9,369.3
