"경기도",가평군,소계,877,28.4,1.7,27.6,1.9
"경기도",고양시,소계,2739,29.4,0.9,29.9,0.9
"경기도",고양시,덕양구,909,32.1,1.5,32.6,1.5
"경기도",고양시,일산동구,920,26.3,1.5,26.6,1.5
"경기도",고양시,일산서구,910,28.2,1.7,28.5,1.5
"경기도",과천시,소계,901,26.8,1.8,27.2,1.6
"경기도",구리시,소계,908,34.2,1.7,34.2,1.6
"경기도",김포시,소계,910,32.6,1.7,32.8,1.5
"경기도",남양주시,소계,1804,33.1,1.1,33.9,1.2
"경기도",남양주시,남양주,911,31.8,1.3,32.2,1.7
"경기도",남양주시,남양주 풍양,893,35.6,1.8,37.4,1.7
"경기도",동두천시,소계,891,31.8,1.8,33.6,1.9
"경기도",부천시,소계,2732,32.9,0.9,32.9,1.0
"경기도",부천시,소사구,911,33.7,1.5,33.9,1.8
"경기도",부천시,오정구,912,35.7,1.8,34.7,1.7
"경기도",부천시,원미구,909,31.2,1.5,31.6,1.6
"경기도",양주시,소계,911,35.2,1.7,35.7,1.7
"경기도",양평군,소계,891,32.5,2.0,32.7,2.3
"경기도",여주시,소계,909,34.3,1.6,34.1,1.9
"경기도",연천군,소계,887,34.1,2.0,34.2,2.4
"경기도",의정부시,소계,911,30.1,1.6,30.4,1.6
"경기도",이천시,소계,912,31.1,1.8,30.2,1.5
"경기도",파주시,소계,909,31.2,1.5,30.9,1.6
"경기도",포천시,소계,881,36.8,1.9,37.0,1.9
"경기도",하남시,소계,898,28.6,1.4,28.0,1.6
"경기도",광명시,소계,902,31.3,1.6,30.8,1.6
"경기도",광주시,소계,909,32.6,1.7,31.9,1.7
"경기도",군포시,소계,908,28.9,1.5,29.0,1.6
"경기도",성남시,소계,2700,26.9,0.9,27.1,0.9
"경기도",성남시,분당구,906,22.4,1.3,23.7,1.3
"경기도",성남시,수정구,917,31.6,1.6,31.2,1.7
"경기도",성남시,중원구,877,31.3,1.5,29.9,1.5
"경기도",수원시,소계,3648,32.5,0.8,32.7,0.8
"경기도",수원시,권선구,915,36.3,1.6,35.8,1.5
"경기도",수원시,영통구,905,30.1,1.5,30.4,1.5
"경기도",수원시,장안구,916,32.2,1.7,32.6,1.6
"경기도",수원시,팔달구,912,30.5,1.8,30.5,1.6
"경기도",시흥시,소계,910,35.0,1.9,33.9,1.6
"경기도",안산시,소계,1836,34.2,1.2,34.4,1.2
"경기도",안산시,단원구,916,34.5,1.5,35.1,1.7
"경기도",안산시,상록구,920,34.0,1.8,33.7,1.7
"경기도",안성시,소계,889,36.0,2.1,36.1,2.1
"경기도",안양시,소계,1803,32.0,1.2,32.5,1.2
"경기도",안양시,동안구,898,31.7,1.8,32.4,1.6
"경기도",안양시,만안구,905,32.2,1.7,32.6,1.8
"경기도",오산시,소계,908,32.6,1.6,31.8,1.6
"경기도",용인시,소계,2699,27.8,0.9,27.5,0.9
"경기도",용인시,기흥구,907,28.2,1.5,28.4,1.4
"경기도",용인시,수지구,910,25.3,1.5,24.9,1.5
"경기도",용인시,처인구,882,30.7,1.6,29.9,1.7
"경기도",의왕시,소계,913,29.5,1.6,30.5,1.6
"경기도",평택시,소계,1809,38.3,1.3,37.8,1.2
"경기도",평택시,송탄,900,37.6,1.7,37.6,1.7
"경기도",평택시,평택,909,38.7,1.8,38.1,1.6
"경기도",화성시,소계,914,32.1,1.6,31.6,1.6
"강원도",소계,소계,15533,34.2,0.6,34.3,0.6
"강원도",강릉시,소계,879,32.2,1.7,32.3,1.8
"강원도",고성군,소계,811,31.3,1.6,29.3,2.3
"강원도",동해시,소계,885,35.9,1.8,36.9,2.0
"강원도",삼척시,소계,875,31.4,1.5,29.8,2.1
"강원도",속초시,소계,889,33.9,1.5,35.1,1.9
"강원도",양구군,소계,850,39.3,2.1,40.9,2.0
"강원도",양양군,소계,855,33.9,1.6,36.1,2.3
"강원도",영월군,소계,840,38.0,2.0,41.2,2.6
"강원도",원주시,소계,890,33.8,1.5,34.1,1.6
"강원도",인제군,소계,857,40.0,2.0,40.2,2.0
"강원도",정선군,소계,823,38.8,2.0,41.0,2.7
"강원도",철원군,소계,831,39.3,1.9,40.0,2.1
"강원도",춘천시,소계,889,31.9,1.6,31.4,1.7
"강원도",태백시,소계,875,30.8,1.7,31.3,2.1
"강원도",평창군,소계,879,36.3,1.6,35.6,2.1
"강원도",홍천군,소계,881,39.3,1.8,41.4,2.3
"강원도",화천군,소계,848,37.6,1.9,37.6,2.0
"강원도",횡성군,소계,876,35.0,2.0,37.1,2.6
"충청북도",소계,소계,12202,31.0,0.6,31.0,0.6
"충청북도",괴산군,소계,862,29.0,1.6,30.7,2.6
"충청북도",단양군,소계,841,33.9,2.1,33.6,2.5
"충청북도",보은군,소계,780,33.9,2.2,37.1,2.7
"충청북도",영동군,소계,871,31.0,1.8,36.7,2.9
"충청북도",옥천군,소계,891,32.7,1.8,36.1,2.5
"충청북도",음성군,소계,870,37.7,1.7,39.9,2.1
"충청북도",제천시,소계,851,33.0,1.8,33.2,2.1
"충청북도",증평군,소계,873,33.4,1.6,32.4,1.8
"충청북도",진천군,소계,877,30.6,1.7,30.1,2.0
"충청북도",청주시,소계,3601,29.0,0.9,28.9,0.8
"충청북도",청주시,상당구,900,28.1,1.9,27.9,1.7
"충청북도",청주시,서원구,900,27.4,1.5,26.9,1.6
"충청북도",청주시,흥덕구,899,28.8,1.7,28.8,1.5
"충청북도",청주시,청원구,902,32.0,1.6,31.7,1.6
"충청북도",충주시,소계,885,33.7,2.0,33.3,2.0
"충청남도",소계,소계,13380,31.8,0.6,32.5,0.7
"충청남도",계룡시,소계,881,29.1,2.0,30.1,1.9
"충청남도",공주시,소계,900,30.5,2.1,33.0,2.3
"충청남도",금산군,소계,894,30.1,1.8,31.6,2.4
"충청남도",논산시,소계,908,32.2,2.0,33.9,2.3
"충청남도",당진시,소계,900,33.6,2.1,32.9,1.9
"충청남도",보령시,소계,890,33.5,1.9,35.0,2.1
"충청남도",부여군,소계,864,29.6,1.8,32.7,2.4
"충청남도",서산시,소계,900,32.3,2.0,33.1,2.0
"충청남도",서천군,소계,892,30.8,2.0,34.3,2.7
"충청남도",아산시,소계,901,34.5,1.8,34.7,1.8
"충청남도",예산군,소계,891,33.2,2.1,35.9,2.6
"충청남도",천안시,소계,904,30.1,1.3,30.2,1.4
"충청남도",청양군,소계,865,28.4,1.8,32.0,2.6
"충청남도",태안군,소계,893,32.2,2.4,34.6,3.0
"충청남도",홍성군,소계,897,33.1,2.0,36.4,2.6
"전라북도",소계,소계,11779,31.2,0.7,32.1,0.8
"전라북도",고창군,소계,885,30.2,1.9,34.0,2.6
"전라북도",군산시,소계,900,34.6,1.6,33.8,1.7
"전라북도",김제시,소계,888,32.3,1.8,36.2,2.6
"전라북도",남원시,소계,811,31.2,2.0,32.0,2.6
"전라북도",무주군,소계,763,30.9,2.3,34.2,3.1
"전라북도",부안군,소계,856,33.9,1.7,37.1,2.6
"전라북도",순창군,소계,719,28.1,2.0,30.1,3.5
"전라북도",완주군,소계,865,33.6,1.7,34.9,2.2
"전라북도",익산시,소계,900,31.0,1.7,30.6,1.9
"전라북도",임실군,소계,855,33.1,1.6,35.9,2.5
"전라북도",장수군,소계,741,30.1,2.4,32.0,2.5
"전라북도",전주시,소계,896,29.1,1.4,30.6,1.6
"전라북도",정읍시,소계,887,33.9,1.5,34.7,2.0
"전라북도",진안군,소계,813,28.1,1.6,28.1,2.8
"전라남도",소계,소계,18754,31.5,0.5,32.3,0.6
"전라남도",강진군,소계,828,32.6,2.3,36.6,2.8
"전라남도",고흥군,소계,848,26.6,1.7,30.0,2.3
"전라남도",곡성군,소계,834,29.9,1.9,31.2,2.6
"전라남도",광양시,소계,897,33.2,1.8,33.4,1.8
"전라남도",구례군,소계,679,31.8,1.8,35.1,2.4
"전라남도",나주시,소계,862,32.2,1.8,33.3,1.9
"전라남도",담양군,소계,835,29.9,1.3,30.9,2.3
"전라남도",목포시,소계,898,32.5,1.4,32.5,1.7
"전라남도",무안군,소계,868,32.5,1.8,33.4,2.1
"전라남도",보성군,소계,887,28.7,1.9,34.9,3.1
"전라남도",순천시,소계,897,29.6,1.5,29.4,1.7
"전라남도",신안군,소계,884,32.3,1.6,33.5,2.6
"전라남도",여수시,소계,864,31.8,1.7,31.4,2.0
"전라남도",영광군,소계,887,33.3,1.9,34.4,2.4
"전라남도",영암군,소계,887,36.8,2.0,39.8,2.4
"전라남도",완도군,소계,874,30.5,1.7,33.5,2.4
"전라남도",장성군,소계,794,30.5,1.7,31.3,2.2
"전라남도",장흥군,소계,882,30.9,1.8,34.1,2.5
"전라남도",진도군,소계,849,33.5,3.1,40.5,3.4
"전라남도",함평군,소계,831,30.4,1.4,30.9,2.4
"전라남도",해남군,소계,795,35.2,1.8,38.8,2.7
"전라남도",화순군,소계,874,28.6,1.3,30.6,2.3
"경상북도",소계,소계,21563,30.4,0.4,32.0,0.5
"경상북도",경산시,소계,882,31.3,1.6,33.4,1.8
"경상북도",경주시,소계,884,30.4,1.6,31.4,1.8
"경상북도",고령군,소계,885,28.7,1.6,31.8,2.4
"경상북도",구미시,소계,1788,31.6,1.4,31.5,1.3
"경상북도",구미시,구미,898,31.3,1.7,31.2,1.6
"경상북도",구미시,선산,890,32.4,1.7,33.4,1.8
"경상북도",군위군,소계,870,27.2,1.5,29.9,2.2
"경상북도",김천시,소계,874,27.4,1.6,28.4,1.8
"경상북도",문경시,소계,836,29.8,1.7,32.7,2.5
"경상북도",봉화군,소계,858,31.5,2.0,35.1,3.2
"경상북도",상주시,소계,824,27.4,1.6,28.5,2.5
"경상북도",성주군,소계,872,31.2,1.8,35.9,2.7
"경상북도",안동시,소계,899,31.6,1.8,35.4,2.1
"경상북도",영덕군,소계,865,30.8,1.7,30.8,2.2
"경상북도",영양군,소계,788,26.5,1.8,25.6,2.5
"경상북도",영주시,소계,883,27.5,1.6,28.1,2.2
"경상북도",영천시,소계,892,33.1,1.8,36.9,2.1
"경상북도",예천군,소계,741,31.4,1.6,32.5,2.1
"경상북도",울릉군,소계,831,33.2,2.0,32.2,2.7
"경상북도",울진군,소계,888,29.2,1.9,31.2,2.1
"경상북도",의성군,소계,831,30.0,2.2,32.7,3.7
"경상북도",청도군,소계,885,27.3,1.5,29.3,2.4
"경상북도",청송군,소계,867,30.3,2.1,35.7,3.1
"경상북도",칠곡군,소계,898,33.2,1.8,36.1,1.8
"경상북도",포항시,소계,1722,30.1,1.1,31.1,1.2
"경상북도",포항시,남구,863,33.6,1.7,33.1,1.8
"경상북도",포항시,북구,859,27.1,1.4,29.2,1.6
"경상남도",소계,소계,17539,30.8,0.5,31.7,0.5
"경상남도",거제시,소계,903,32.6,1.5,32.1,1.7
"경상남도",거창군,소계,885,31.1,1.2,36.0,1.9
"경상남도",고성군,소계,864,28.9,2.0,30.9,2.6
"경상남도",김해시,소계,905,32.2,1.5,32.4,1.6
"경상남도",남해군,소계,853,29.2,1.9,33.7,3.0
"경상남도",창원시,소계,2711,31.1,1.0,31.4,1.1
"경상남도",창원시,마산,906,31.6,1.7,33.1,1.8
"경상남도",창원시,진해,902,31.5,1.7,30.3,1.7
"경상남도",창원시,창원,903,30.7,1.5,31.1,1.7
"경상남도",밀양시,소계,894,29.3,1.6,29.4,2.1
"경상남도",사천시,소계,899,29.3,1.6,30.0,1.7
"경상남도",산청군,소계,812,28.8,2.1,36.3,3.1
"경상남도",양산시,소계,903,31.7,1.7,33.0,1.7
"경상남도",의령군,소계,879,29.6,1.6,33.6,3.1
"경상남도",진주시,소계,903,29.7,1.5,30.6,1.7
"경상남도",창녕군,소계,900,29.1,1.7,32.7,2.3
