"서울","대형(135㎡ 초과)",752.8,781.3,810.6,740.3,770.5,780.7,778.6,778.9,795.9,796.2,768.9,798.7,797.1,748.9,786.0,791.3,803.7,771.9,773.8,734.9,783.4,794.7,860.7,810.7,770.7,767.9,804.2,829.1,889.7,846.6,826.1,851.9,844.8,875.9,794.0,826.0,815.8,856.6,900.7,925.9,918.8,863.5,921.9,877.5,959.1,970.0,984.3,975.9,990.8,922.0,875.7,873.8,930.7,951.0,965.6,1079.7,1008.2,972.8,1109.2,1012.4,1035.7,980.8,1066.0,1163.9,1250.9,1246.7,1267.3,1179.5,1193.2,1221.3,1200.0,1116.6,941.5,1030.9,1080.3,1183.5,1231.1,1201.1,1217.8,1277.1,1287.2,1315.6,1306.8,1432.5,1410.6,1641.4,1470.4,1677.8,1605.3,1401.5,1672.1,1606.9,1582.1,1816.2,1731.4,1911.5,1885.2,1911.1,1773.1,1875.6,1850.0,2105.7,1746.3,1757.1,2132.9,1524.5,1855.8,1330.4,1496.2,1252.8,1605.9
"수도권","초소형(40㎡ 이하)",437.7,425.0,387.7,408.5,407.0,416.9,439.0,437.2,423.4,439.1,434.0,451.2,461.8,468.5,467.0,485.9,494.1,472.3,493.0,474.2,489.9,498.0,518.5,472.2,482.9,519.2,517.1,522.4,528.7,537.8,537.5,557.9,548.4,551.2,520.8,521.8,577.9,563.1,578.2,568.8,646.4,604.6,639.6,527.2,590.0,588.3,642.2,684.4,710.3,663.6,624.5,558.3,588.4,563.4,661.7,718.6,618.2,561.6,579.0,551.2,551.4,558.6,548.1,595.3,662.3,716.3,731.6,652.5,689.8,743.5,720.3,731.0,675.0,626.4,596.5,568.2,613.9,765.2,785.0,767.7,663.2,669.5,706.2,742.7,728.0,663.0,649.7,665.0,735.2,716.0,786.2,718.0,802.3,701.5,702.0,696.8,716.0,675.1,750.5,764.3,733.0,674.8,651.1,641.8,638.8,647.6,631.1,641.3,719.4,813.7,753.6
"수도권","소형(40㎡초과 60㎡이하)",406.0,394.4,376.4,374.2,374.5,381.8,392.9,399.0,399.5,395.0,393.5,411.8,417.4,424.8,419.5,424.8,426.2,427.8,439.7,425.6,440.6,448.6,454.9,426.4,429.7,436.0,447.3,471.8,475.7,484.6,476.5,479.8,488.5,487.4,456.5,457.0,470.1,485.2,488.5,515.8,555.5,519.1,557.6,472.7,517.9,533.6,564.2,603.8,623.5,575.6,538.5,494.8,502.6,523.3,585.4,652.1,551.6,474.9,452.6,443.1,437.3,441.4,454.2,505.6,583.9,671.3,705.7,656.5,673.4,687.7,695.0,653.7,594.4,575.2,523.3,502.4,574.9,704.6,718.4,689.1,647.4,625.0,697.7,697.6,669.8,616.3,591.0,623.1,695.1,733.7,803.5,817.7,785.9,761.5,726.6,725.0,716.5,674.6,738.9,737.6,713.4,650.0,620.7,617.3,622.6,574.0,628.7,677.7,744.9,790.0,761.1
"수도권","중소형(60㎡초과 85㎡이하)",398.3,395.7,374.5,371.9,371.2,381.0,393.0,402.3,403.1,394.6,389.3,405.8,405.2,413.6,414.0,417.5,420.9,425.0,429.0,418.2,437.0,444.5,451.5,427.7,419.1,421.7,430.7,469.1,477.5,484.8,469.2,477.3,484.9,486.0,453.3,447.1,462.2,464.8,476.5,516.4,564.5,516.7,553.6,464.5,514.5,528.9,578.8,606.9,619.3,555.1,507.1,478.8,485.5,502.6,576.5,644.8,538.6,458.0,437.9,429.5,424.5,428.5,449.2,504.8,582.5,666.9,679.5,621.7,646.4,679.4,679.5,611.5,540.0,527.9,483.9,470.4,550.5,665.2,686.8,651.1,625.6,609.9,689.3,728.8,697.0,648.0,612.7,658.3,709.1,752.4,801.9,818.5,816.9,803.7,777.5,777.4,775.4,714.6,756.2,787.3,763.8,711.7,705.5,665.1,634.7,624.9,677.1,668.6,705.4,726.8,716.5
"수도권","중대형(85㎡초과 135㎡이하)",426.4,416.9,401.8,395.0,397.4,414.2,425.0,427.7,430.4,416.7,409.8,426.5,422.7,427.0,431.9,431.4,434.6,433.1,439.5,427.5,444.4,458.5,471.7,444.1,427.8,420.3,441.4,494.4,501.1,498.5,477.7,487.7,490.9,480.7,462.3,452.2,462.8,479.2,503.7,542.4,582.7,531.4,580.9,474.7,521.6,535.0,608.3,630.4,648.5,546.2,507.8,488.9,490.3,503.5,583.6,637.6,526.4,455.0,449.6,447.0,457.9,425.3,462.8,521.7,616.7,706.9,697.6,616.7,665.1,674.0,646.1,581.3,499.5,494.8,473.4,482.1,549.5,657.7,680.7,648.0,627.3,611.4,705.8,748.0,742.9,709.4,681.2,763.6,756.3,775.5,831.8,816.7,839.9,857.0,853.0,848.7,890.7,842.3,822.4,942.4,896.3,881.5,804.3,761.9,682.7,726.9,691.7,711.6,718.8,767.7,754.7
"수도권","대형(135㎡ 초과)",499.7,512.5,499.7,474.6,484.4,509.6,526.0,513.4,502.5,494.5,505.5,503.8,513.1,486.3,515.7,515.3,541.8,510.9,509.1,478.6,499.9,525.8,570.0,523.7,501.5,512.7,532.8,575.0,600.3,593.3,557.6,564.4,568.1,564.3,490.8,541.0,516.9,579.9,611.2,654.7,664.3,565.1,641.8,537.9,602.2,640.0,681.8,715.3,722.3,618.6,570.4,543.8,523.6,549.7,643.2,731.5,582.7,505.0,523.8,511.3,516.3,477.0,555.7,644.8,742.5,814.1,817.2,731.1,758.4,772.1,705.7,630.3,472.1,481.3,472.1,517.2,617.2,681.1,704.1,684.4,665.1,662.1,674.5,819.5,767.8,835.3,808.8,958.9,887.6,778.1,886.0,845.1,897.6,937.3,944.2,1005.5,994.3,975.2,1149.7,1090.4,990.1,1163.0,1016.7,856.2,934.1,809.7,761.5,672.8,798.5,747.1,837.5
"지방","초소형(40㎡ 이하)",178.7,178.1,172.1,169.9,178.0,180.4,189.5,175.1,183.2,179.1,181.1,179.8,183.9,185.7,188.5,193.5,197.9,189.9,202.6,195.2,196.5,202.0,201.3,203.5,202.8,203.8,203.5,199.8,192.6,197.6,209.5,199.7,202.3,198.9,206.0,207.0,219.2,212.5,204.1,198.2,200.4,207.7,198.4,206.3,202.2,209.9,192.2,195.7,203.0,207.9,202.6,191.8,203.0,191.8,186.7,187.4,197.2,198.2,193.6,190.1,187.2,194.8,200.6,180.8,197.1,194.9,193.4,197.1,197.4,209.7,220.5,216.5,220.0,206.5,197.7,188.8,189.7,229.8,204.4,192.7,203.9,230.2,245.3,227.8,211.9,218.9,211.5,220.2,219.1,213.4,215.0,220.0,214.3,214.4,211.8,210.5,210.3,202.6,211.6,210.5,205.9,205.4,200.4,212.5,197.0,203.0,195.4,197.0,202.0,199.2,200.7
"지방","소형(40㎡초과 60㎡이하)",208.0,211.6,212.7,210.5,210.2,210.5,214.7,219.2,220.4,221.4,219.0,218.2,221.9,220.5,223.8,224.8,227.3,226.0,227.2,223.2,227.7,231.8,227.1,218.3,218.4,218.7,220.4,225.3,223.6,230.4,235.3,236.4,237.9,243.9,238.3,233.0,231.7,233.9,233.0,234.5,237.6,243.6,244.1,238.1,234.2,231.0,235.7,236.3,235.6,240.8,237.5,227.2,229.3,229.4,223.8,230.9,239.5,232.5,226.2,223.9,221.0,214.3,216.9,220.2,222.7,228.4,227.5,233.1,233.6,244.0,272.0,262.4,257.2,252.6,234.3,230.6,247.6,284.3,269.8,261.5,264.4,290.9,301.1,259.0,244.3,249.8,246.6,255.6,269.3,260.4,268.3,275.4,275.1,270.0,266.1,259.9,255.8,255.8,258.6,267.9,261.0,254.6,248.3,248.8,246.9,244.9,251.7,257.2,271.3,286.4,280.4
"지방","중소형(60㎡초과 85㎡이하)",238.8,237.6,239.7,237.3,240.6,242.7,242.1,247.8,248.8,250.5,251.7,254.3,252.7,254.8,257.7,257.7,260.1,261.1,265.1,259.3,263.5,266.4,265.1,256.8,253.5,255.6,253.8,258.1,261.1,267.4,274.7,278.3,286.4,290.5,282.0,279.6,275.1,274.9,272.2,276.9,281.8,293.5,296.6,291.0,285.1,285.6,287.8,293.0,294.1,297.5,292.7,278.6,280.8,283.5,280.8,297.8,310.4,293.9,287.4,283.0,277.8,272.7,274.2,275.9,282.9,291.0,299.6,303.5,305.6,321.4,356.5,339.2,324.9,319.2,299.5,296.1,318.0,371.4,361.6,347.2,356.9,384.0,377.6,338.7,319.0,317.8,318.1,327.4,348.5,346.1,357.0,373.9,378.6,359.1,347.9,338.1,339.7,332.2,337.8,343.4,344.5,336.4,332.4,334.8,328.6,341.4,351.9,363.7,383.9,396.1,386.1
"지방","중대형(85㎡초과 135㎡이하)",257.0,254.6,258.4,258.5,259.1,261.3,263.7,270.5,269.5,274.3,276.5,277.1,275.9,275.2,279.0,281.9,283.4,285.0,292.8,284.9,293.3,297.2,295.7,281.4,275.6,286.6,280.0,286.8,285.6,302.0,299.2,308.9,316.9,317.2,312.8,304.4,302.9,300.4,306.5,308.2,311.0,325.2,344.9,322.3,309.7,312.1,314.1,325.0,321.5,332.0,325.5,311.4,313.7,317.5,319.3,340.5,349.3,330.4,319.8,316.1,300.7,295.2,292.9,307.7,310.8,332.8,331.3,335.7,343.8,362.3,403.3,381.6,348.7,354.2,323.8,314.3,348.1,419.9,410.5,413.8,405.3,434.5,398.9,359.8,343.2,350.0,337.6,356.8,378.4,375.9,393.7,397.4,404.0,383.8,378.7,375.0,373.2,365.0,389.9,379.7,381.7,369.8,382.1,389.5,394.7,395.0,417.6,409.2,425.0,446.3,436.1
"지방","대형(135㎡ 초과)",250.6,250.7,255.0,256.4,255.2,254.5,261.4,269.6,274.4,291.7,280.5,290.8,288.9,279.0,278.7,281.7,288.3,292.6,290.6,292.8,303.4,298.2,289.5,289.9,282.1,286.4,283.0,278.2,281.9,310.1,301.0,315.1,332.1,317.9,329.9,323.9,313.5,298.2,315.4,310.5,329.7,342.2,342.7,322.7,323.8,313.6,327.5,350.3,346.0,367.6,335.2,329.1,327.7,314.7,318.3,347.2,346.2,344.6,313.1,298.9,303.5,294.9,289.4,308.4,328.7,335.0,324.4,338.8,341.2,352.4,399.8,367.6,341.1,328.7,310.7,333.4,342.6,410.1,401.5,400.8,429.7,455.3,404.9,337.5,333.0,348.0,347.9,368.3,382.2,371.0,391.8,401.0,386.2,382.9,340.8,345.9,385.3,316.4,397.7,385.5,385.3,381.3,370.8,369.7,396.1,445.6,381.0,408.3,429.0,419.0,466.2
